video_title,video_id
WANNABE (Inst.),n7BTTe9vJMs
DALLA DALLA (Inst.),4BWDWl6YgOA
Gas Me Up,AQrU6TrkwvA
LOCO (English Ver.),C2NEgnYjVfo
LOVE is,in0SRybHXLM
Sooo LUCKY,khD7ZELCK-w
Not Shy (Inst.),3jr3uvczVlI
LOVE is,uO0y9ELUTEM
Sooo LUCKY,6wSj1coZmu0
#Twenty,ptK2ksLVYwE
LOCO,wfEOYQUl0wg
In the morning (Inst.),kgCB1LRWSZ8
SHOOT!,pSjj9LVGMik
Be In Love,OFgsa_7g8S0
TING TING TING (with Oliver Heldens),CPBYXpm1tu8
In the morning,3RJpBG7N4ok
Wild Wild West,uadRyEh6jO4
WANT IT?,UeGUl8nrofM
DALLA DALLA (DallasK Remix),I4v2pPMT--U
ICY,YhUbsFo1578
Trust Me (MIDZY),IOJweXEx3iU
KIDDING ME,WNwLMXSkxdM
24HRS,SNbhz_Dpgag
WANNABE,BcFJXkBBKPU
SURF,VzsF4UeNVII
Trust Me (MIDZY) (English Ver.),htvJD7cNFTQ
NOBODY LIKE YOU,0o7zkhLs5EY
Not Shy (English Ver.),Yv3dfeuvhgw
THAT’S A NO NO,uQunjEn0tZY
Sorry Not Sorry,bGsv_HTQ2Pk
In the morning,sXwa2gI3sTU
I DON’T WANNA DANCE,kzmhZlBjMyc
WANT IT? (Imad Royal Remix),QHst00hniCY
IT'z SUMMER,9lel7pYoVJQ
DALLA DALLA (English Ver.),MNT76tJqiJ8
WANNABE (English Ver.),RYPEiTOICzE
Not Shy,x8secQbKjWQ
Not Shy,NcnkV85Xn_A
Don't Give A What,1PqTw8IqdnM
CHERRY,T12jSRY1sC8
ICY,-hJtm2x4tKI
DALLA DALLA,wWqV8xfnSkY
In the morning (English Ver.),Liv8r7wH1kU
WANNABE,zIJ1c-b4QUI
YOU MAKE ME,j4-STE4UJVI
ICY (English Ver.),JA3SB6cTJ24
TENNIS (0:0),pEkRDAvEBWA
Louder,9vyfAIo2SPE
DALLA DALLA,UGr-SL9zfAc
iD,_a4FUFP-qTw
In the morning (English Ver.),la6qY2onVY8
마.피.아. In the morning,o6k2pS-agVI
TENNIS (0:0),qiroTPghEFA
SHOOT!,4-wFebOZAeA
Sorry Not Sorry,nQKIWy27zN4
Wild Wild West,ye2dakJAbiE
KIDDING ME,05FVZuJf528
Trust Me (MIDZY),2GmQtPNr3ug
Trust Me (MIDZY),WlfBBTAbGPI
Not Shy (English Ver.),WZnd05f8GfI
WANNABE (English Ver.),KNO7HWjbqo4
DALLA DALLA (English Ver.),Wdoaaahu6UM
ICY (English Ver.),hYGFgoXjhUQ
Don't Give A What,Cfaeja_Ag50
Be In Love,XXIsmmL-o5k
SURF,Jsdo5PtMrIs
Louder,FVqPi8-yEjE
iD,IVcGkibsOVs
Not Shy,nTQgVDB7VOA
24HRS,9-1qmaq5mic
WANNABE,xgiN9zNZCuM
I DON'T WANNA DANCE,_VWUihDbl0M
THAT'S A NO NO,ajdX8MQVkdo
YOU MAKE ME,jkgQMEoEbvE
NOBODY LIKE YOU,mtaQO9YGhsw
TING TING TING with Oliver Heldens,v-1_OND979I
CHERRY,4aaml8qpQHg
WANT IT? (Imad Royal Remix),SFP8S-LDlsA
ICY,ZpD59tu5_Rk
달라달라 (DallasK Remix) DALLA DALLA,fw8l3YUpae8
IT'z SUMMER,b1hyjSA4ONc
WANT IT?,UMfJoFnR4Ew
달라달라 DALLA DALLA,miqQAzOXPBo
